Metalines: 11
Project Name: SW160120-03A
Case Name: SW160120-03A
Slide Number: 2_10
Channel Number: 4
ARA Level: 073
Tracer: BDA
Injection Site: None
Atlas Name: ARA
Atlas Version: 1
Overlap Format: Region
(HEMISPHERE:R:G:B), ATLAS ONLY, OVERLAP, REGION
(l:1:145:148), 53813, 7, AUDd_6b
(l:1:145:149), 278416, 34, AUDd_6a
(l:1:145:150), 373062, 75, AUDd_5
(l:1:145:151), 154310, 0, AUDd_4
(l:1:145:152), 404517, 7, AUDd_2/3
(l:1:145:153), 175456, 24, AUDd_1
(l:1:146:148), 32521, 5, AUDp_6b
(l:1:146:149), 174672, 16, AUDp_6a
(l:1:146:150), 263794, 22, AUDp_5
(l:1:146:151), 86573, 0, AUDp_4
(l:1:146:152), 205821, 0, AUDp_2/3
(l:1:146:153), 111130, 0, AUDp_1
(l:1:147:148), 31722, 4, AUDv_6b
(l:1:147:149), 146070, 15, AUDv_6a
(l:1:147:150), 230442, 0, AUDv_5
(l:1:147:151), 67874, 0, AUDv_4
(l:1:147:152), 200892, 0, AUDv_2/3
(l:1:147:153), 140383, 0, AUDv_1
(l:13:159:141), 39476, 4, ECT_6b
(l:13:159:142), 87481, 12, ECT_6a
(l:13:159:143), 194931, 9, ECT_5
(l:13:159:144), 195496, 0, ECT_2/3
(l:13:159:145), 103998, 0, ECT_1
(l:14:150:128), 16314, 6, PERI_6b
(l:14:150:129), 36180, 10, PERI_6a
(l:14:150:130), 101864, 2, PERI_5
(l:14:150:131), 110041, 0, PERI_2/3
(l:14:150:132), 59206, 0, PERI_1
(l:21:176:174), 32924, 0, TEa_6b
(l:21:176:175), 113981, 9, TEa_6a
(l:21:176:176), 211507, 0, TEa_5
(l:21:176:177), 47316, 0, TEa_4
(l:21:176:178), 168707, 0, TEa_2/3
(l:21:176:179), 137762, 0, TEa_1
(l:24:113:95), 186755, 0, SSp_tr_6b
(l:24:113:96), 585167, 0, SSp_tr_6a
(l:24:113:97), 983843, 0, SSp_tr_5
(l:24:113:98), 310766, 0, SSp_tr_4
(l:24:113:99), 1055895, 1, SSp_tr_2/3
(l:24:113:100), 349691, 0, SSp_tr_1
(l:24:114:95), 121538, 2, SSp_bfd_6b
(l:24:114:96), 572226, 31, SSp_bfd_6a
(l:24:114:97), 699121, 37, SSp_bfd_5
(l:24:114:98), 265107, 0, SSp_bfd_4
(l:24:114:99), 688097, 1, SSp_bfd_2/3
(l:24:114:100), 286225, 0, SSp_bfd_1
(l:26:165:147), 12986, 0, RSPv_6b
(l:26:165:148), 86543, 0, RSPv_6a
(l:26:165:149), 143856, 0, RSPv_5
(l:26:165:150), 112546, 0, RSPv_2/3
(l:26:165:151), 44092, 17, RSPv_2
(l:26:165:152), 128024, 138, RSPv_1
(l:26:166:148), 21528, 0, RSPd_6b
(l:26:166:149), 71946, 0, RSPd_6a
(l:26:166:150), 117833, 0, RSPd_5
(l:26:166:151), 78147, 0, RSPd_2/3
(l:26:166:152), 66829, 0, RSPd_1
(l:31:156:85), 44590, 0, MOs_6b
(l:31:156:86), 71835, 0, MOs_6a
(l:31:156:88), 107097, 0, MOs_5
(l:31:156:89), 122116, 0, MOs_2/3
(l:31:156:90), 70160, 0, MOs_1
(l:31:157:85), 51462, 0, MOp_6b
(l:31:157:86), 155871, 0, MOp_6a
(l:31:157:88), 181699, 0, MOp_5
(l:31:157:89), 202460, 0, MOp_2/3
(l:31:157:90), 165297, 0, MOp_1
(l:50:184:28), 26352, 4, ENTl_6b
(l:50:184:29), 37608, 12, ENTl_6a
(l:50:184:31), 130167, 11, ENTl_4/5
(l:50:184:33), 119696, 0, ENTl_2/3
(l:50:184:38), 83708, 0, ENTl_1
(l:89:218:171), 123927, 81, PAA_3
(l:89:218:172), 111123, 24, PAA_2
(l:89:218:173), 60858, 18, PAA_1
(l:97:230:180), 275587, 184, COApl_3
(l:97:230:181), 167542, 55, COApI_2
(l:97:230:182), 147583, 257, COApI_1
(l:106:203:184), 1051640, 405, PIR_3
(l:106:203:185), 495187, 28, PIR_2
(l:106:203:186), 700913, 229, PIR_1
(l:126:209:75), 815500, 64, DG_mo
(l:126:209:76), 317661, 2, DG_sg
(l:126:209:77), 126008, 0, DG_po
(l:126:210:75), 334582, 0, CA3_so
(l:126:210:76), 245368, 0, CA3_sp
(l:126:210:77), 49499, 0, CA3_slu
(l:126:210:78), 202643, 4, CA3_sr
(l:126:210:79), 22753, 0, CA3_slm
(l:126:211:75), 77561, 0, CA2_so
(l:126:211:76), 39111, 0, CA2_sp
(l:126:211:77), 86382, 5, CA2_sr
(l:126:211:78), 60862, 2, CA2_slm
(l:126:212:75), 542135, 82, CA1_so
(l:126:212:76), 214004, 9, CA1_sp
(l:126:212:77), 674216, 47, CA1_sr
(l:126:212:78), 407946, 232, CA1_slm
(l:126:213:75), 51963, 2, FC
(l:128:192:215), 223639, 183, sAMY
(l:128:192:216), 289029, 188, MEA_pd_a
(l:128:192:217), 255144, 177, MEA_pd_b
(l:128:192:218), 284323, 167, MEA_pd_c
(l:128:192:219), 434613, 191, MEA_av
(l:128:193:222), 73444, 13, CEA_l
(l:128:193:223), 92410, 14, CEA_m
(l:128:193:224), 128850, 30, CEA_c
(l:128:194:225), 96440, 47, IA
(l:132:234:128), 459125, 345, BMA_p
(l:152:214:249), 1716200, 214, CP
(l:154:210:189), 50838, 32, border9
(l:157:231:156), 458742, 316, BLA_a
(l:157:231:157), 304571, 167, BLA_p
(l:157:231:158), 234311, 150, BLA_v
(l:157:232:156), 494844, 99, LA
(l:160:238:156), 81941, 14, Ep_v
(l:160:238:157), 196198, 99, EP_d
(l:170:170:169), 156547, 0, VL
(l:170:170:171), 315598, 90, V3
(l:176:255:184), 387381, 231, BORDER1
(l:191:218:227), 253551, 163, BORDER0
(l:204:204:192), 2556292, 596, ccg/cing/fi/alv/df/int/st/cpd/opt/ec/amc
(l:204:204:196), 114682, 0, fr
(l:204:204:197), 288097, 64, em
(l:204:204:198), 2202087, 109, ccg/cing/fi/alv/df/ec/amc
(l:204:204:200), 65493, 35, mtt
(l:204:204:214), 18997, 94, fx
(l:204:204:217), 354842, 50, st
(l:204:204:222), 110935, 0, sm
(l:242:79:59), 72875, 0, ME
(l:242:83:59), 188453, 784, DMH_a
(l:242:83:60), 223316, 498, DMH_p
(l:242:83:61), 239976, 485, DMH_v
(l:242:85:60), 110405, 418, PV_i
(l:242:86:59), 241289, 1, ARH
(l:242:87:59), 350946, 202, TU
(l:242:95:59), 959735, 618, ZI
(l:242:96:59), 1429482, 4798, LHA
(l:242:101:59), 173751, 684, PH
(l:242:102:59), 183853, 167, STN
(l:242:104:59), 63093, 127, PSTN
(l:242:115:59), 701441, 1330, HY
(l:255:112:128), 593593, 406, BORDER2
(l:255:127:159), 54918, 0, LG_v
