Metalines: 11
Project Name: SW120530-03A
Case Name: SW120530-03A
Slide Number: 3_01
Channel Number: 2
ARA Level: 073
Tracer: PHAL
Injection Site: PL_2/3
Atlas Name: ARA
Atlas Version: 1
Overlap Format: Region
(HEMISPHERE:R:G:B), ATLAS ONLY, OVERLAP, REGION
(l:1:145:148), 53820, 0, AUDd_6b
(l:1:145:149), 278422, 28, AUDd_6a
(l:1:145:150), 373090, 47, AUDd_5
(l:1:145:151), 154310, 0, AUDd_4
(l:1:145:152), 404512, 12, AUDd_2/3
(l:1:145:153), 175448, 32, AUDd_1
(l:1:146:148), 32422, 104, AUDp_6b
(l:1:146:149), 174657, 31, AUDp_6a
(l:1:146:150), 263814, 2, AUDp_5
(l:1:146:151), 86571, 2, AUDp_4
(l:1:146:152), 205816, 5, AUDp_2/3
(l:1:146:153), 111081, 49, AUDp_1
(l:1:147:148), 31696, 30, AUDv_6b
(l:1:147:149), 145403, 682, AUDv_6a
(l:1:147:150), 229867, 575, AUDv_5
(l:1:147:151), 67821, 53, AUDv_4
(l:1:147:152), 200856, 36, AUDv_2/3
(l:1:147:153), 140199, 184, AUDv_1
(l:13:159:141), 39480, 0, ECT_6b
(l:13:159:142), 87466, 27, ECT_6a
(l:13:159:143), 194198, 742, ECT_5
(l:13:159:144), 194133, 1363, ECT_2/3
(l:13:159:145), 103147, 851, ECT_1
(l:14:150:128), 16320, 0, PERI_6b
(l:14:150:129), 36146, 44, PERI_6a
(l:14:150:130), 101342, 524, PERI_5
(l:14:150:131), 109966, 75, PERI_2/3
(l:14:150:132), 58503, 703, PERI_1
(l:21:176:174), 32804, 120, TEa_6b
(l:21:176:175), 113707, 283, TEa_6a
(l:21:176:176), 211048, 459, TEa_5
(l:21:176:177), 47292, 24, TEa_4
(l:21:176:178), 168376, 331, TEa_2/3
(l:21:176:179), 136801, 961, TEa_1
(l:24:113:95), 186686, 69, SSp_tr_6b
(l:24:113:96), 584692, 475, SSp_tr_6a
(l:24:113:97), 982781, 1062, SSp_tr_5
